/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_12_173.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_12_173.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_12_173.jpg,0,0,0,2.002185E-05
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_12_240.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_12_240.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_12_240.jpg,0,0,0,6.32511E-06
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_12_316.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_12_316.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_12_316.jpg,0,0,0,1.413513E-05
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_12_383.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_12_383.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_12_383.jpg,0,0,0,1.474262E-05
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_12_450.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_12_450.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_12_450.jpg,0,0,0,2.263664E-06
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_12_520.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_12_520.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_12_520.jpg,0,0,0,4.192329E-06
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_12_604.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_12_604.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_12_604.jpg,0,0.1998839,0,0.1343478
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_12_675.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_12_675.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_12_675.jpg,0,0.4116359,0,0.3357323
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_12_752.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_12_752.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_12_752.jpg,0,0.6447119,0,0.8387824
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_12_819.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_12_819.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_12_819.jpg,0,0.7977659,0,1.332958
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_12_887.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_12_887.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_12_887.jpg,0,1,0,2.153163
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_12_970.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_12_970.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_12_970.jpg,0,1,0,3.043685
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_13_054.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_13_054.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_13_054.jpg,0,1,0,3.981559
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_13_137.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_13_137.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_13_137.jpg,0,1,0,4.915482
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_13_206.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_13_206.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_13_206.jpg,0,1,0,5.841857
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_13_287.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_13_287.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_13_287.jpg,0,1,0,6.761075
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_13_370.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_13_370.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_13_370.jpg,0,1,0,7.673152
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_13_441.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_13_441.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_13_441.jpg,0,1,0,8.352558
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_13_522.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_13_522.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_13_522.jpg,0,1,0,9.252243
/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/center_2017_02_08_23_46_13_606.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/left_2017_02_08_23_46_13_606.jpg,/Users/PikeZHAO/Documents/Study/CS/Self-DrivingCarND/Behavioral_Cloning/Simulator/IMG/IMG/right_2017_02_08_23_46_13_606.jpg,0,1,0,10.36694
